3.18309886183791	5.39566939055232e-06	2.00710375048864	1	1	1	1
3.18309886183791	6.06333720084551e-06	2.01512540673592	1	1	1	1
3.18309886183791	7.05094942215093e-06	2.0204288464728	1	1	1	1
3.18309886183791	8.49139529907051e-06	2.02182338173709	1	1	1	1
3.18309886183791	1.05624537211638e-05	2.01922046871864	1	1	1	1
3.18309886183791	1.35014548389445e-05	2.01360469419	1	1	1	1
3.18309886183791	1.76064127319639e-05	2.00544313405744	1	1	1	1
3.18309886183791	2.32723137762663e-05	1.98782515197798	1	1	1	1
3.18309886183791	3.14600850424965e-05	1.94418125911413	1	1	1	1
3.18309886183791	4.48448996070606e-05	1.8680635583859	1	1	1	1
3.18309886183791	6.91887385150141e-05	1.77831155446474	1	1	1	1
3.18309886183791	0.000115213981756648	1.70073517668625	1	1	1	1
3.18309886183791	0.000202559481889582	1.64645092617936	1	1	1	1
3.18309886183791	0.000367878350736555	1.61299377763902	1	1	1	1
3.18309886183791	0.000680224311964995	1.59377844471693	1	1	1	1
3.18309886183791	0.00126994114922697	1.5831530286373	1	1	1	1
3.18309886183791	0.00238308039431923	1.5773945454205	1	1	1	1
3.18309886183791	0.00448407219437029	1.57430676267705	1	1	1	1
3.18309886183791	0.00844950038267635	1.57266035033264	1	1	1	1
3.18309886183791	0.0159338350233284	1.57178509413629	1	1	1	1
3.18309886183791	0.0300597165582746	1.57132052984736	1	1	1	1
3.18309886183791	0.056720794917	1.57107415684696	1	1	1	1
3.18309886183791	0.107040698870722	1.57094355541963	1	1	1	1
3.18309886183791	0.202014075510465	1.57087434033394	1	1	1	1
3.18309886183791	0.381266050655694	1.57083766284692	1	1	1	1
3.18309886183791	0.719584763048506	1.57081822850858	1	1	1	1
3.18309886183791	1.35812473430712	1.57080793117504	1	1	1	1
3.18309886183791	2.56329985427415	1.57080247520764	1	1	1	1
3.18309886183791	4.83793752001162	1.57079958443128	1	1	1	1
3.18309886183791	9.13107004866813	1.57079805279739	1	1	1	1
